election_key,source_key,county,contest_key,contest_name_raw,contest_name_normalized,level,district,ballot_party,ballot_party_raw,reporting_scope,sha256,retrieved_at,source_published_at,parser_name,parser_version,is_unofficial,verification_status,source_url,precincts_reporting,precincts_total,reporting_status,row_type,reporting_county,precinct_code,precinct_name_raw,candidate_name_raw,candidate_name_normalized,external_candidate_id,votes,percentage_reported,result_row_key
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-commissioner|rep,REP COUNTY COMMISSIONER,County Commissioner,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,write_in_aggregate,Laramie,,,,,,427,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-commissioner|rep|write_in_aggregate|write_in_aggregate|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-commissioner|rep,REP COUNTY COMMISSIONER,County Commissioner,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,overvote,Laramie,,,,,,117,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-commissioner|rep|overvote|overvote|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-commissioner|rep,REP COUNTY COMMISSIONER,County Commissioner,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,undervote,Laramie,,,,,,8610,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-commissioner|rep|undervote|undervote|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-coroner|rep,REP COUNTY CORONER,County Coroner,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,candidate,Laramie,,,REBECCA REID,REBECCA REID,,16714,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-coroner|rep|candidate|REBECCA REID|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-coroner|rep,REP COUNTY CORONER,County Coroner,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,write_in_aggregate,Laramie,,,,,,435,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-coroner|rep|write_in_aggregate|write_in_aggregate|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-coroner|rep,REP COUNTY CORONER,County Coroner,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,overvote,Laramie,,,,,,0,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-coroner|rep|overvote|overvote|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|county-coroner|rep,REP COUNTY CORONER,County Coroner,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,undervote,Laramie,,,,,,2002,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|county-coroner|rep|undervote|undervote|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|district-attorney|rep,REP DISTRICT ATTORNEY,District Attorney,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,candidate,Laramie,,,SYLVIA LEE HACKL,SYLVIA LEE HACKL,,16658,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|district-attorney|rep|candidate|SYLVIA LEE HACKL|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|district-attorney|rep,REP DISTRICT ATTORNEY,District Attorney,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,write_in_aggregate,Laramie,,,,,,217,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|district-attorney|rep|write_in_aggregate|write_in_aggregate|Laramie|COUNTY
wy-2026-primary,wy|laramie|wy-2026-primary|county_local_summary,Laramie,wy-2026-primary|county|laramie|district-attorney|rep,REP DISTRICT ATTORNEY,District Attorney,county,,REP,REP,county,b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42,2026-08-21T12:49:44Z,,county_summary_pdf_v1,1.1.5,1,verified,https://www.laramiecountywy.gov/County-Government/Elected-Officials/County-Clerk/Elections/Election-Results,,,county_complete,overvote,Laramie,,,,,,0,,wy|laramie|wy-2026-primary|county_local_summary|b9595aad2a5ced2707a252aaa59135acdaa96c8c2c5659b6ea6c65c7d5d40c42|wy-2026-primary|county|laramie|district-attorney|rep|overvote|overvote|Laramie|COUNTY
